Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-19 00:00:00-04:00,16.298841646190432,16.37465013632735,16.166175432888092,16.20408058166504,4641800,0.0,0.0
2024-07-22 00:00:00-04:00,16.488363832358047,16.649457118042843,16.260938336229607,16.60207748413086,8080300,0.0,0.0
2024-07-23 00:00:00-04:00,16.422032997393114,16.943216243746978,16.403080419274016,16.639982223510742,4993000,0.0,0.0
2024-07-24 00:00:00-04:00,16.75369349473909,16.971642689764252,16.3746510235177,16.403078079223633,10045500,0.0,0.0
2024-07-25 00:00:00-04:00,16.4220296644095,16.592599218028244,16.241983823654493,16.327268600463867,11284600,0.0,0.0
2024-07-26 00:00:00-04:00,16.60207748413086,16.744218193283988,16.45993677497773,16.60207748413086,5224700,0.0,0.0
2024-07-29 00:00:00-04:00,16.68736001415389,16.791595556145914,16.422029400847876,16.668407440185547,5334500,0.0,0.0
2024-07-30 00:00:00-04:00,16.687362337977135,16.78212160618083,16.46941132182396,16.630504608154297,7028800,0.0,0.0
2024-07-31 00:00:00-04:00,16.952690400929384,17.123259967716706,16.734741202219848,16.85793113708496,18534600,0.0,0.0
2024-08-01 00:00:00-04:00,16.860801940623894,17.186150567190033,16.841663249306457,17.1383056640625,9614600,0.173,0.0
2024-08-02 00:00:00-04:00,16.554585753278126,16.899074842186895,16.123976217307938,16.391910552978516,10660600,0.0,0.0
2024-08-05 00:00:00-04:00,16.028287009001186,16.219670270518368,15.310602516060834,15.58810806274414,8794300,0.0,0.0
2024-08-06 00:00:00-04:00,15.578538210236333,16.210100397459943,15.56896886495525,15.808197021484375,6182900,0.0,0.0
2024-08-07 00:00:00-04:00,16.076131878963174,16.277084485662385,15.597675551313483,15.683797836303711,7055500,0.0,0.0
2024-08-08 00:00:00-04:00,15.683797745040696,16.095270476451663,15.597675460551608,15.932595252990723,11742500,0.0,0.0
2024-08-09 00:00:00-04:00,15.84647184419025,16.047424435462492,15.501984555841396,15.942163467407227,7689200,0.0,0.0
2024-08-12 00:00:00-04:00,15.932595060617178,16.018717344066406,15.731644282679653,15.990009307861328,6237000,0.0,0.0
2024-08-13 00:00:00-04:00,16.17182177069146,16.219668493411454,15.923024288045026,16.16225242614746,6322000,0.0,0.0
2024-08-14 00:00:00-04:00,16.210100173950195,16.363206046004485,15.913455949824789,16.210100173950195,5670200,0.0,0.0
2024-08-15 00:00:00-04:00,16.210101603834662,16.707694819320558,16.17182421986168,16.525882720947266,7799600,0.0,0.0
2024-08-16 00:00:00-04:00,16.516311645507812,16.631140135070655,16.420620020761486,16.516311645507812,6108300,0.0,0.0
2024-08-19 00:00:00-04:00,16.497172835690467,16.73640098323557,16.449327936247816,16.621572494506836,5804400,0.0,0.0
2024-08-20 00:00:00-04:00,16.545019302626674,16.717262033037265,16.497172578763266,16.631139755249023,7780300,0.0,0.0
2024-08-21 00:00:00-04:00,16.678986826058903,16.994767909462517,16.58329520150746,16.908645629882812,5766400,0.0,0.0
2024-08-22 00:00:00-04:00,16.899076340918974,17.071320900649248,16.784247851209415,17.004337310791016,6082900,0.0,0.0
2024-08-23 00:00:00-04:00,17.100028845739807,17.444516138222948,16.98519853146814,17.300979614257812,6788500,0.0,0.0
2024-08-26 00:00:00-04:00,17.387101419818567,17.425376973422043,17.11916524393071,17.128734588623047,4255700,0.0,0.0
2024-08-27 00:00:00-04:00,17.03304337514504,17.12873499919627,16.59286445974169,16.621572494506836,5240900,0.0,0.0
2024-08-28 00:00:00-04:00,16.631141290623436,16.69812671021625,16.382345604228654,16.458898544311523,4646100,0.0,0.0
2024-08-29 00:00:00-04:00,16.506742300516585,16.640709480061883,16.248375461251285,16.516311645507812,5947700,0.0,0.0
2024-08-30 00:00:00-04:00,16.65984671381487,16.698124090433964,16.267512729298,16.391910552978516,5713800,0.0,0.0
2024-09-03 00:00:00-04:00,16.391911963568635,16.401481308546888,15.932594355607991,16.02828598022461,7982100,0.0,0.0
2024-09-04 00:00:00-04:00,16.037855611597628,16.363206046004485,15.999578231001072,16.210100173950195,8667000,0.0,0.0
2024-09-05 00:00:00-04:00,16.372775391153624,16.43975898203163,16.104839202475635,16.210100173950195,7326600,0.0,0.0
2024-09-06 00:00:00-04:00,16.267514119268544,16.305791499158236,15.482846083189198,15.492415428161621,8732000,0.0,0.0
2024-09-09 00:00:00-04:00,15.511552115949765,15.61681308427943,15.415862317649246,15.501984596252441,7817700,0.0,0.0
2024-09-10 00:00:00-04:00,15.540260426427306,15.980441172121091,15.521121736361067,15.731643676757812,6992100,0.0,0.0
2024-09-11 00:00:00-04:00,16.056994276305982,17.109596688710212,16.02828624090432,17.0904598236084,13642600,0.0,0.0
2024-09-12 00:00:00-04:00,17.17658107938691,17.63589866740136,16.927783596254287,17.339256286621094,9276000,0.0,0.0
2024-09-13 00:00:00-04:00,17.549778087023334,17.84642049646284,17.425378420855587,17.741161346435547,7082900,0.0,0.0
2024-09-16 00:00:00-04:00,17.77943759326554,18.40143047274669,17.77943759326554,18.19091033935547,10000500,0.0,0.0
2024-09-17 00:00:00-04:00,18.372723740909457,18.74591909301407,18.25789341901863,18.410999298095703,12312200,0.0,0.0
2024-09-18 00:00:00-04:00,18.468413190726338,18.803332979193605,18.23875437653433,18.430137634277344,10658500,0.0,0.0
2024-09-19 00:00:00-04:00,18.717209746291207,18.803332025390393,18.037802683582008,18.085647583007812,13604000,0.0,0.0
2024-09-20 00:00:00-04:00,18.334445075387016,18.334445075387016,17.932541714646135,18.085647583007812,19704200,0.0,0.0
2024-09-23 00:00:00-04:00,18.114353544845777,18.506687515771553,18.1047842010225,18.487548828125,10068500,0.0,0.0
2024-09-24 00:00:00-04:00,18.516258914665766,18.793762615677345,18.277030768029686,18.28660011291504,9284400,0.0,0.0
2024-09-25 00:00:00-04:00,18.334446680419457,18.784194979957967,18.334446680419457,18.688505172729492,8380700,0.0,0.0
2024-09-26 00:00:00-04:00,18.851180188270625,19.157391948357017,18.678935616930513,18.793764114379883,6737500,0.0,0.0
2024-09-27 00:00:00-04:00,18.994716310734113,19.310497409620737,18.994716310734113,19.205236434936523,6670300,0.0,0.0
2024-09-30 00:00:00-04:00,19.22437530343373,19.329636279090458,18.994716486227627,19.195667266845703,7123800,0.0,0.0
2024-10-01 00:00:00-04:00,19.119112895505236,19.425324628840773,18.774625608085703,19.367910385131836,6086000,0.0,0.0
2024-10-02 00:00:00-04:00,19.147821726663505,19.37748053622102,18.918162917105988,19.032991409301758,6538500,0.0,0.0
2024-10-03 00:00:00-04:00,19.06170032931722,19.147822615042752,18.277032237298876,18.30573844909668,8837100,0.0,0.0
2024-10-04 00:00:00-04:00,18.257893887284595,18.458846499455934,17.96125146711044,18.095218658447266,10667600,0.0,0.0
2024-10-07 00:00:00-04:00,18.0282338420902,18.181339714727255,17.683744716073832,17.865558624267578,7919000,0.0,0.0
2024-10-08 00:00:00-04:00,17.664606193805056,17.779436511958597,17.33925758022966,17.367963790893555,4914400,0.0,0.0
2024-10-09 00:00:00-04:00,17.224426353325274,17.367962874569805,16.841661688284557,16.927783966064453,7439000,0.0,0.0
2024-10-10 00:00:00-04:00,16.918215608025143,16.918215608025143,16.583295822143555,16.583295822143555,7463400,0.0,0.0
2024-10-11 00:00:00-04:00,16.48760437032888,16.65984893777659,16.344067839177793,16.573726654052734,7075000,0.0,0.0
2024-10-14 00:00:00-04:00,16.573724028133658,16.765107256123276,16.55458534030155,16.707691192626953,5815300,0.0,0.0
2024-10-15 00:00:00-04:00,17.2914093930977,17.521068184837613,16.621571706814414,16.659847259521484,10491900,0.0,0.0
2024-10-16 00:00:00-04:00,16.832094252828227,17.176583403024264,16.765110656993684,17.11916732788086,10226900,0.0,0.0
2024-10-17 00:00:00-04:00,17.11916596209124,17.205288242769303,16.43975888692649,16.506742477416992,8137500,0.0,0.0
2024-10-18 00:00:00-04:00,16.631139989067368,16.717262268066406,16.449327911327984,16.717262268066406,4422400,0.0,0.0
2024-10-21 00:00:00-04:00,16.765108098510886,16.90864461413244,16.353635415274162,16.468463897705078,7460900,0.0,0.0
2024-10-22 00:00:00-04:00,16.286653873690845,16.401482370533117,16.00914832685093,16.267515182495117,11199300,0.0,0.0
2024-10-23 00:00:00-04:00,16.190962644193014,16.583296697599728,16.10484035684363,16.34406852722168,9463600,0.0,0.0
2024-10-24 00:00:00-04:00,16.32492978760296,16.430190766313288,16.123979001155348,16.248376846313477,6478700,0.0,0.0
2024-10-25 00:00:00-04:00,16.35363626121174,16.47803409447436,16.171822358597833,16.229236602783203,6809000,0.0,0.0
2024-10-28 00:00:00-04:00,16.33449971524483,16.621574624180578,16.296224155819758,16.31536102294922,5239100,0.0,0.0
2024-10-29 00:00:00-04:00,16.12397811509618,16.13354746037726,15.664660492600097,15.808197021484375,11215700,0.0,0.0
2024-10-30 00:00:00-04:00,15.884749904719813,15.932594805797054,15.664660439498931,15.712505340576172,11624000,0.0,0.0
2024-10-31 00:00:00-04:00,15.712505923153811,15.89431983928727,15.645522329095707,15.779489517211914,14759600,0.0,0.0
2024-11-01 00:00:00-04:00,15.559967148874154,15.666344144970772,14.196415185071265,14.22542667388916,30895200,0.173,0.0
2024-11-04 00:00:00-05:00,14.4091662073844,15.153801432869944,14.370483917895445,14.72829532623291,15466000,0.0,0.0
2024-11-05 00:00:00-05:00,14.573566900547242,15.008743831987248,14.322132467364609,14.999073028564453,14503200,0.0,0.0
2024-11-06 00:00:00-05:00,14.196414791268053,14.22542627928118,13.393756552255782,13.732226371765137,30290800,0.0,0.0
2024-11-07 00:00:00-05:00,13.693543989954417,13.761237768957812,13.1713325978717,13.20034408569336,25879800,0.0,0.0
2024-11-08 00:00:00-05:00,13.113309553199137,13.374414786736736,12.86187420071214,13.151991844177246,19844700,0.0,0.0
2024-11-11 00:00:00-05:00,13.403426440116636,13.48079102302934,12.890885847755333,13.432438850402832,21883800,0.0,0.0
2024-11-12 00:00:00-05:00,13.509802951876674,13.654861309104012,12.832862414384861,13.006932258605957,14508400,0.0,0.0
2024-11-13 00:00:00-05:00,13.181003162498884,13.200343846610172,12.939238616427208,13.171332359313965,11706100,0.0,0.0
2024-11-14 00:00:00-05:00,13.239026102537537,13.886955158099227,13.132650034556718,13.538814544677734,13488300,0.0,0.0
2024-11-15 00:00:00-05:00,13.664532941676738,13.703215234102759,13.297050702500245,13.509803771972656,11948600,0.0,0.0
2024-11-18 00:00:00-05:00,13.403426136572513,13.471120836781994,13.277708461621822,13.287379264831543,8499600,0.0,0.0
2024-11-19 00:00:00-05:00,13.151992112511389,13.374415059608873,13.016603630196451,13.297050476074219,11811200,0.0,0.0
2024-11-20 00:00:00-05:00,13.297049753147,13.364743529494836,12.726485288905145,12.84253215789795,17947500,0.0,0.0
2024-11-21 00:00:00-05:00,12.823192188712435,12.939239064171455,12.610439122574942,12.813521385192871,21346600,0.0,0.0
2024-11-22 00:00:00-05:00,12.852203858386563,13.084297612579974,12.542745519462015,12.61043930053711,29753100,0.0,0.0
2024-11-25 00:00:00-05:00,12.697473765780066,12.939238306052516,12.620109186673565,12.726485252380371,17646800,0.0,0.0
2024-11-26 00:00:00-05:00,12.57175671510291,12.62010980999733,12.117239098709097,12.165592193603516,20868700,0.0,0.0
2024-11-27 00:00:00-05:00,12.23328523299284,12.755496597290165,12.23328523299284,12.562085151672363,16716300,0.0,0.0
2024-11-29 00:00:00-05:00,12.571757008171542,12.726486177633815,12.533074715805974,12.61043930053711,7963500,0.0,0.0
2024-12-02 00:00:00-05:00,12.62978066926591,12.842532812128237,12.455709895779842,12.581427574157715,11820600,0.0,0.0
2024-12-03 00:00:00-05:00,12.678132533013796,12.939238686876948,12.60076795163032,12.620109558105469,13176900,0.0,0.0
2024-12-04 00:00:00-05:00,12.58142723124436,13.490461521016174,12.58142723124436,12.987591743469238,24649700,0.0,0.0
2024-12-05 00:00:00-05:00,13.055285626893758,13.200343987178043,12.765167984066629,12.852203369140625,13809100,0.0,0.0
2024-12-06 00:00:00-05:00,12.948909490114522,13.045614755714588,12.58142726741373,12.620109558105469,8687500,0.0,0.0
2024-12-09 00:00:00-05:00,12.871545004021309,13.490461659671066,12.784509618755921,13.151991844177246,18021600,0.0,0.0
2024-12-10 00:00:00-05:00,13.006933198951844,13.31639246420585,12.968250906077419,13.190674781799316,13348900,0.0,0.0
2024-12-11 00:00:00-05:00,13.219685212489418,13.33573208182169,13.064956053379722,13.14232063293457,14140300,0.0,0.0
2024-12-12 00:00:00-05:00,13.171332186411494,13.33573214936281,13.064956119549453,13.074626922607422,12058100,0.0,0.0
2024-12-13 00:00:00-05:00,13.055286141576698,13.161662215161636,12.658792413727227,12.91022777557373,10761000,0.0,0.0
2024-12-16 00:00:00-05:00,12.745827404915099,12.871545081919436,12.678132703599797,12.716814994812012,11369200,0.0,0.0
2024-12-17 00:00:00-05:00,12.649121463231102,12.813521434664082,12.378345419447964,12.446039199829102,10465700,0.0,0.0
2024-12-18 00:00:00-05:00,12.47505017583535,12.678132430895857,12.078556468874012,12.088227272033691,12404900,0.0,0.0
2024-12-19 00:00:00-05:00,12.039874622791455,12.165592301730888,11.83679236023677,12.030203819274902,15220600,0.0,0.0
2024-12-20 00:00:00-05:00,11.952838794573836,12.678132430895857,11.952838794573836,12.571756362915039,25105700,0.0,0.0
2024-12-23 00:00:00-05:00,12.465380798032676,12.658792257739524,12.359003803499968,12.629780769348145,10108300,0.0,0.0
2024-12-24 00:00:00-05:00,12.571757177827292,12.620110274501428,12.455710299164535,12.59109878540039,3967400,0.0,0.0
2024-12-26 00:00:00-05:00,12.533074347132775,12.562085834988899,12.339662890994328,12.417027473449707,7272100,0.0,0.0
2024-12-27 00:00:00-05:00,12.329992294311523,12.407356878063771,12.16559232327335,12.329992294311523,9280700,0.0,0.0
2024-12-30 00:00:00-05:00,12.2526275106825,12.291309801927602,11.933498377345774,12.233285903930664,10800300,0.0,0.0
2024-12-31 00:00:00-05:00,12.28163922839612,12.668463070344906,12.2429569364271,12.446039199829102,9508000,0.0,0.0
2025-01-02 00:00:00-05:00,12.620109558105469,12.774838720872422,12.533074173484419,12.620109558105469,8670100,0.0,0.0
2025-01-03 00:00:00-05:00,12.716814383999061,12.939238239479774,12.59109763529171,12.79417896270752,8762900,0.0,0.0
2025-01-06 00:00:00-05:00,12.861874419074946,12.997261978667595,12.57175677068436,12.581427574157715,12320300,0.0,0.0
